@relation 'tmp_1w-weka.filters.unsupervised.attribute.Remove-R2-11,14-21,23,25-35,37-55'

@attribute pageShowType {class0,class1}
@attribute ' pMaxMr' numeric
@attribute ' pMaxTr' numeric
@attribute ' isOnlyOneTerm' {FALSE,TRUE}
@attribute ' isArticleOld' {FALSE,TRUE}
@attribute ' maxRNum' numeric

@data
class1,50,5.7,FALSE,FALSE,2493
class1,50,5.3,FALSE,FALSE,4473
class1,50,4.8,FALSE,FALSE,4507
class1,50,5.4,TRUE,FALSE,32026
class1,50,5.5,FALSE,FALSE,38464
class1,50,5.1,FALSE,FALSE,13145
class1,41,4.5,FALSE,FALSE,54822
class1,34,4.5,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,68939
class1,41,4.8,FALSE,FALSE,24467
class1,50,5.6,FALSE,FALSE,2203
class1,50,5.5,FALSE,FALSE,14630
class1,50,4.9,FALSE,FALSE,1341
class1,27,4.4,FALSE,FALSE,83908
class1,50,5.4,FALSE,FALSE,44211
class1,50,5.5,FALSE,FALSE,62376
class1,50,5.6,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,2760
class1,50,5.4,FALSE,FALSE,44211
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.5,TRUE,FALSE,100000
class1,25,4.1,FALSE,FALSE,2198
class1,32,4.6,FALSE,FALSE,2187
class1,38,4.4,FALSE,FALSE,100000
class1,24,4.2,FALSE,FALSE,13587
class1,34,4,FALSE,FALSE,48882
class1,27,4.3,FALSE,FALSE,1656
class1,50,5.3,TRUE,FALSE,100000
class1,44,4.3,FALSE,FALSE,16197
class1,36,4.6,FALSE,FALSE,100000
class1,50,5.4,FALSE,FALSE,5569
class1,50,5.3,TRUE,FALSE,905
class1,50,5.4,FALSE,FALSE,37358
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.5,FALSE,FALSE,21253
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,45,4.7,FALSE,FALSE,6995
class1,50,5.5,FALSE,FALSE,9459
class1,50,5.4,FALSE,FALSE,6520
class1,34,4.6,FALSE,FALSE,18963
class1,50,5.2,FALSE,FALSE,81116
class1,50,5.7,FALSE,FALSE,6520
class1,50,5.6,FALSE,FALSE,5488
class1,28,4.1,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,16578
class1,50,5.4,FALSE,FALSE,34005
class1,45,4.9,FALSE,FALSE,2994
class1,50,4.5,FALSE,FALSE,45045
class1,50,5.1,TRUE,FALSE,100000
class1,30,4.3,FALSE,FALSE,100000
class1,45,4.9,FALSE,FALSE,2440
class1,45,4.9,FALSE,FALSE,2440
class1,26,4.2,FALSE,FALSE,6513
class1,50,5.5,FALSE,FALSE,3072
class1,50,5.7,FALSE,FALSE,6520
class1,50,5.7,FALSE,FALSE,2472
class1,45,4.9,FALSE,FALSE,100000
class1,27,4.3,FALSE,FALSE,38262
class1,42,5.3,FALSE,FALSE,2845
class1,50,5.4,FALSE,FALSE,1132
class1,50,5.4,FALSE,FALSE,31987
class1,50,5.2,FALSE,FALSE,56116
class1,50,4.9,FALSE,FALSE,7055
class1,41,4.6,FALSE,FALSE,100000
class1,50,5.2,FALSE,FALSE,100000
class1,50,5.4,FALSE,FALSE,86673
class1,50,5.4,FALSE,FALSE,4562
class1,21,4.4,FALSE,FALSE,84318
class1,50,5.5,FALSE,FALSE,50285
class1,50,5.3,FALSE,FALSE,100000
class1,45,4.5,FALSE,FALSE,9310
class1,50,5.4,TRUE,FALSE,878
class1,24,4.8,FALSE,FALSE,7529
class1,41,4.3,FALSE,FALSE,38971
class1,50,5.3,TRUE,FALSE,100000
class1,50,4.9,FALSE,FALSE,63653
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,29585
class1,50,5.5,FALSE,FALSE,9020
class1,41,4.1,FALSE,FALSE,87516
class1,50,5.4,TRUE,FALSE,23848
class1,50,5,FALSE,FALSE,9993
class1,50,5.6,FALSE,FALSE,1464
class1,27,4.3,FALSE,FALSE,10799
class1,50,5.2,FALSE,FALSE,5443
class1,50,4.1,FALSE,FALSE,1277
class1,50,5.6,TRUE,FALSE,30469
class1,50,5.5,FALSE,FALSE,21253
class1,37,5.1,FALSE,FALSE,4855
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,35690
class1,50,5.4,FALSE,FALSE,100000
class1,31,4.3,FALSE,FALSE,6178
class1,50,5.4,TRUE,FALSE,10130
class1,50,4.7,FALSE,FALSE,4870
class1,50,5.6,FALSE,FALSE,7935
class1,50,4.7,FALSE,FALSE,2882
class1,50,5.4,FALSE,FALSE,75847
class1,50,5.5,FALSE,FALSE,8199
class1,35,4.4,FALSE,FALSE,7289
class1,50,5.3,FALSE,FALSE,100000
class1,37,4.7,FALSE,FALSE,14597
class1,38,4.9,FALSE,FALSE,2236
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,41313
class1,34,4.7,FALSE,FALSE,56373
class1,37,4.8,FALSE,FALSE,1851
class1,50,5.6,FALSE,FALSE,18216
class1,42,4.9,FALSE,FALSE,11419
class1,50,5.4,FALSE,FALSE,3741
class1,50,5.2,FALSE,FALSE,4999
class1,50,5.2,FALSE,FALSE,4999
class1,50,5.4,FALSE,FALSE,1234
class1,33,4.2,FALSE,FALSE,46804
class1,50,4.8,FALSE,FALSE,12785
class1,50,5.2,TRUE,FALSE,54246
class1,50,5.2,TRUE,FALSE,1451
class1,49,4.4,FALSE,FALSE,18072
class1,50,5.6,TRUE,FALSE,30469
class1,50,4.8,TRUE,FALSE,23224
class1,50,5.3,FALSE,FALSE,56708
class1,50,5.2,FALSE,FALSE,100000
class1,50,5.2,FALSE,FALSE,1826
class1,27,4.2,FALSE,FALSE,2272
class1,50,5.2,FALSE,FALSE,56116
class1,50,4.7,FALSE,FALSE,3476
class1,26,4.2,FALSE,FALSE,7530
class1,50,5.5,FALSE,FALSE,6050
class1,50,4.8,FALSE,FALSE,46870
class1,50,5.4,TRUE,FALSE,27128
class1,50,5.6,FALSE,FALSE,4933
class1,50,5.4,FALSE,FALSE,45315
class1,38,4.9,FALSE,FALSE,4621
class1,31,4.8,FALSE,FALSE,1834
class1,31,4.5,FALSE,FALSE,42018
class1,50,5.5,FALSE,FALSE,14028
class1,50,5.5,FALSE,FALSE,100000
class1,34,4.5,FALSE,FALSE,3149
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.6,FALSE,FALSE,4363
class1,41,4.6,FALSE,FALSE,11557
class1,34,4.6,FALSE,FALSE,5692
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,41,4.7,FALSE,FALSE,94413
class1,28,4.5,FALSE,FALSE,2717
class1,50,4.8,FALSE,FALSE,42186
class1,50,5.3,FALSE,FALSE,15562
class1,50,4.7,TRUE,FALSE,3298
class1,50,5.3,TRUE,FALSE,100000
class1,47,5,FALSE,FALSE,23797
class1,50,5.5,FALSE,FALSE,22244
class1,20,4.1,FALSE,FALSE,2724
class1,32,5,FALSE,FALSE,1957
class1,50,5.1,FALSE,FALSE,13145
class1,50,5.6,FALSE,FALSE,2326
class1,50,5.4,FALSE,FALSE,38759
class1,50,5.7,FALSE,FALSE,100000
class1,50,5.7,FALSE,FALSE,100000
class1,24,4.5,FALSE,FALSE,27623
class1,50,5.3,FALSE,FALSE,14588
class1,49,4.6,FALSE,FALSE,11643
class1,50,5.5,FALSE,FALSE,100000
class1,34,4.5,FALSE,FALSE,1699
class1,50,4.8,FALSE,FALSE,34123
class1,38,4.9,FALSE,FALSE,2236
class1,50,5.3,TRUE,FALSE,100000
class1,25,4.6,FALSE,FALSE,100000
class1,26,4.4,FALSE,FALSE,3270
class1,32,4.1,FALSE,FALSE,3426
class1,50,5.6,FALSE,FALSE,2337
class1,50,5.3,FALSE,FALSE,12134
class1,50,5.5,FALSE,FALSE,11240
class1,50,5.4,FALSE,FALSE,100000
class1,31,4.1,FALSE,FALSE,5803
class1,50,5.2,FALSE,FALSE,1248
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,11345
class1,50,5.6,FALSE,FALSE,7986
class1,40,4.1,FALSE,FALSE,2787
class1,50,5,FALSE,FALSE,25310
class1,50,5.6,FALSE,FALSE,2401
class1,50,5.3,TRUE,FALSE,95763
class1,50,4.8,FALSE,FALSE,2436
class1,50,5.4,FALSE,FALSE,3928
class1,50,5.4,FALSE,FALSE,2650
class1,50,5.4,FALSE,FALSE,2681
class1,50,5.2,FALSE,FALSE,56116
class1,50,5.3,TRUE,FALSE,479
class1,50,5.4,FALSE,FALSE,14663
class1,12,4.3,FALSE,FALSE,2020
class1,50,5.3,TRUE,FALSE,1611
class1,50,5.4,FALSE,FALSE,8421
class1,50,5.5,FALSE,FALSE,14028
class1,50,5.2,TRUE,FALSE,54246
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,25375
class1,50,4.9,FALSE,FALSE,6096
class1,50,5.3,FALSE,FALSE,9537
class1,50,5.2,TRUE,FALSE,17597
class1,40,4.7,FALSE,FALSE,8248
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,1013
class1,50,5.4,FALSE,FALSE,42766
class1,50,5.6,FALSE,FALSE,4363
class1,50,5.3,FALSE,FALSE,28221
class1,43,4.5,FALSE,FALSE,4304
class1,22,4.6,FALSE,FALSE,12629
class1,40,4.7,FALSE,FALSE,8248
class1,50,5.5,FALSE,FALSE,68937
class1,30,4.3,FALSE,FALSE,86768
class1,27,4.9,FALSE,FALSE,6386
class1,37,4.6,FALSE,FALSE,100000
class1,30,4.2,FALSE,FALSE,38079
class1,50,5.6,FALSE,FALSE,2684
class1,50,5.5,FALSE,FALSE,15886
class1,50,5.3,FALSE,FALSE,61173
class1,50,5.3,FALSE,FALSE,12134
class1,40,4.7,FALSE,FALSE,8248
class1,50,5.3,FALSE,FALSE,18939
class1,50,5.5,FALSE,FALSE,2128
class1,50,5.4,FALSE,FALSE,39633
class1,35,4.8,FALSE,FALSE,11564
class1,26,4,FALSE,FALSE,4968
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,10990
class1,34,4,FALSE,FALSE,8152
class1,50,5.4,FALSE,FALSE,39334
class1,50,5.3,TRUE,FALSE,100000
class1,39,4.4,FALSE,FALSE,4320
class1,50,4.8,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,4083
class1,27,4,FALSE,FALSE,3071
class1,50,5.4,FALSE,FALSE,24467
class1,28,4,FALSE,FALSE,13128
class1,50,5.6,FALSE,FALSE,29727
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,37,3.9,FALSE,FALSE,8212
class1,50,5.4,FALSE,FALSE,3741
class1,50,5.3,FALSE,FALSE,1539
class1,50,5.2,FALSE,FALSE,8557
class1,50,5.4,TRUE,FALSE,1884
class1,50,5.5,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.2,FALSE,FALSE,56116
class1,32,4.4,FALSE,FALSE,2045
class1,50,5.1,TRUE,FALSE,157
class1,50,5.4,FALSE,FALSE,4697
class1,50,5.5,FALSE,FALSE,4103
class1,?,?,?,?,?
class1,28,4.4,FALSE,FALSE,9916
class1,37,4.5,FALSE,FALSE,8746
class1,50,5.4,FALSE,FALSE,49757
class1,50,4.9,FALSE,FALSE,8968
class1,50,5.5,FALSE,FALSE,26820
class1,50,4.9,FALSE,FALSE,12572
class1,50,5.3,FALSE,FALSE,6410
class1,50,4.9,FALSE,FALSE,3100
class1,50,5.5,FALSE,FALSE,35399
class1,31,3.8,FALSE,FALSE,3708
class1,34,5.6,FALSE,FALSE,2754
class1,34,5.6,FALSE,FALSE,2754
class1,50,4.8,FALSE,FALSE,1044
class1,50,5.5,FALSE,FALSE,60450
class1,50,5.4,FALSE,FALSE,75847
class1,25,4,FALSE,FALSE,3845
class1,50,5.6,FALSE,FALSE,78495
class1,25,4,FALSE,FALSE,3845
class1,26,4.1,FALSE,FALSE,1175
class1,26,4.1,FALSE,FALSE,1175
class1,34,4.3,FALSE,FALSE,4393
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,34517
class1,16,3.6,FALSE,FALSE,4174
class1,45,4.9,FALSE,FALSE,18951
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,5701
class1,50,5.3,FALSE,FALSE,3533
class1,28,4.1,FALSE,FALSE,16037
class1,50,4.8,FALSE,FALSE,89979
class1,31,4.6,FALSE,FALSE,14859
class1,50,5.3,TRUE,FALSE,100000
class1,28,4.4,FALSE,FALSE,2793
class1,31,4.6,FALSE,FALSE,14859
class1,27,4.4,FALSE,FALSE,3605
class1,50,5.4,TRUE,FALSE,47160
class1,50,5.5,TRUE,FALSE,100000
class1,31,4.5,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,10401
class1,12,4.1,FALSE,FALSE,4055
class1,43,4.8,FALSE,FALSE,23994
class1,50,5.3,FALSE,FALSE,3533
class1,50,5.3,TRUE,FALSE,22743
class1,34,4.9,FALSE,FALSE,5100
class1,50,5.5,FALSE,FALSE,35690
class1,50,5.4,FALSE,FALSE,3741
class1,50,5.4,TRUE,FALSE,416
class1,50,5.5,FALSE,FALSE,100000
class1,45,4.7,FALSE,FALSE,100000
class1,50,4.8,FALSE,FALSE,2249
class1,50,5.4,FALSE,FALSE,34467
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,100000
class1,36,4.8,FALSE,FALSE,9797
class1,50,5.2,FALSE,FALSE,12066
class1,50,5.4,TRUE,FALSE,32026
class1,48,4.9,FALSE,FALSE,10034
class1,50,5.4,FALSE,FALSE,2856
class1,42,4.8,FALSE,FALSE,2372
class1,50,5,FALSE,FALSE,4025
class1,50,5.4,FALSE,FALSE,16027
class1,50,5,FALSE,FALSE,17930
class1,34,4.1,FALSE,FALSE,20472
class1,50,5.2,FALSE,FALSE,22048
class1,50,5.4,FALSE,FALSE,79758
class1,50,5.2,FALSE,FALSE,56116
class1,32,4.7,FALSE,FALSE,14410
class1,50,5.3,TRUE,FALSE,17853
class1,50,4.9,FALSE,FALSE,7055
class1,50,4.9,FALSE,FALSE,7055
class1,50,5,FALSE,FALSE,18023
class1,50,5.3,TRUE,FALSE,4531
class1,50,5.4,FALSE,FALSE,89907
class1,50,5.3,FALSE,FALSE,7523
class1,50,5.3,FALSE,FALSE,5394
class1,16,4.2,FALSE,FALSE,14241
class1,50,4.9,FALSE,FALSE,21549
class1,50,5.3,TRUE,FALSE,100000
class1,45,5.6,FALSE,FALSE,9315
class1,50,5.4,FALSE,FALSE,3718
class1,50,4.7,TRUE,FALSE,1146
class1,39,4.2,FALSE,FALSE,100000
class1,50,5.2,FALSE,FALSE,5033
class1,50,5.5,FALSE,FALSE,2606
class1,50,5.2,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,2606
class1,45,4.8,FALSE,FALSE,73921
class1,41,4.4,FALSE,FALSE,2445
class1,50,5,FALSE,FALSE,4354
class1,50,5.5,FALSE,FALSE,2606
class1,50,5.3,TRUE,FALSE,12605
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.5,FALSE,FALSE,8997
class1,50,5.3,TRUE,FALSE,100000
class1,34,5.2,FALSE,FALSE,2344
class1,36,4.3,FALSE,FALSE,3065
class1,36,4.3,FALSE,FALSE,3065
class1,50,5.5,FALSE,FALSE,13146
class1,50,5.5,FALSE,FALSE,17026
class1,41,4.5,FALSE,FALSE,76570
class1,48,4.5,FALSE,FALSE,5649
class1,50,4.8,FALSE,FALSE,3785
class1,50,5.5,FALSE,FALSE,9459
class1,50,5.4,FALSE,FALSE,100000
class1,50,5.5,FALSE,FALSE,15844
class1,50,5.4,FALSE,FALSE,75847
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.1,FALSE,FALSE,58000
class1,50,5.5,FALSE,FALSE,9459
class1,50,5.2,FALSE,FALSE,10974
class1,50,5.2,FALSE,FALSE,87125
class1,50,4.7,FALSE,FALSE,66428
class1,50,5.2,FALSE,FALSE,35004
class1,50,4.8,FALSE,FALSE,3785
class1,50,5.1,FALSE,FALSE,13145
class1,50,4.8,FALSE,FALSE,2673
class1,50,5.3,FALSE,FALSE,3533
class1,50,5.2,TRUE,FALSE,26682
class1,50,4.3,FALSE,FALSE,7846
class1,27,4.3,FALSE,FALSE,1656
class1,50,4.8,FALSE,FALSE,3785
class1,?,?,?,?,?
class1,50,5.4,TRUE,FALSE,32026
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.5,FALSE,FALSE,20460
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,8072
class1,45,4.6,FALSE,FALSE,33280
class1,46,4.5,FALSE,FALSE,4478
class1,50,5.3,TRUE,FALSE,100000
class1,47,4.9,FALSE,FALSE,36261
class1,50,5.2,FALSE,FALSE,56116
class1,50,5.4,FALSE,FALSE,86673
class1,45,5.5,FALSE,FALSE,4069
class1,50,4.9,FALSE,FALSE,7055
class1,27,4.5,FALSE,FALSE,34160
class1,50,5.3,FALSE,FALSE,30798
class1,40,4.4,FALSE,FALSE,29672
class1,50,5.2,FALSE,FALSE,11746
class1,48,5.6,FALSE,FALSE,43898
class1,50,4.8,FALSE,FALSE,42186
class1,50,5.4,TRUE,FALSE,100000
class1,25,4.2,FALSE,FALSE,3784
class1,50,4.9,FALSE,FALSE,49055
class1,50,4.9,FALSE,FALSE,49055
class1,50,5.4,FALSE,FALSE,47152
class1,50,5.2,FALSE,FALSE,10686
class1,31,4.5,FALSE,FALSE,12859
class1,50,4.5,FALSE,FALSE,32910
class1,33,4.4,FALSE,FALSE,1859
class1,50,4.9,FALSE,FALSE,10175
class1,50,5.4,FALSE,FALSE,34005
class1,26,4.4,FALSE,FALSE,2195
class1,28,4.5,FALSE,FALSE,21958
class1,50,4.8,FALSE,FALSE,42186
class1,50,5.3,FALSE,FALSE,21472
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,22072
class1,50,5.3,FALSE,FALSE,3533
class1,50,5.3,TRUE,FALSE,100000
class1,50,4.7,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.1,FALSE,FALSE,100000
class1,50,5.4,FALSE,FALSE,1407
class1,50,5.1,TRUE,FALSE,100000
class1,50,5.1,TRUE,FALSE,70494
class1,50,5.4,FALSE,FALSE,3693
class1,50,5.3,FALSE,FALSE,6647
class1,28,4.6,FALSE,FALSE,78395
class1,50,4.9,FALSE,FALSE,34736
class1,50,5.3,FALSE,FALSE,3533
class1,50,5.3,TRUE,FALSE,95763
class1,50,5.3,FALSE,FALSE,3533
class1,50,5.2,FALSE,FALSE,10906
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,27520
class1,50,5.5,TRUE,FALSE,12
class1,50,4.6,TRUE,FALSE,2690
class1,50,5.5,FALSE,FALSE,100000
class1,50,4.9,FALSE,FALSE,3728
class1,33,4.1,FALSE,FALSE,31689
class1,50,5.3,FALSE,FALSE,49062
class1,50,5.3,FALSE,FALSE,32956
class1,50,5.4,FALSE,FALSE,16520
class1,50,5,FALSE,FALSE,3019
class1,50,5,FALSE,FALSE,3019
class1,33,4.4,FALSE,FALSE,18279
class1,33,4.4,FALSE,FALSE,18279
class1,50,5.4,FALSE,FALSE,22072
class1,50,5.3,TRUE,FALSE,100000
class1,29,4.5,FALSE,FALSE,10266
class1,50,5.4,FALSE,FALSE,3741
class1,50,5.5,FALSE,FALSE,9459
class1,50,5.2,FALSE,FALSE,56116
class1,50,4.8,FALSE,FALSE,93532
class1,50,5.4,FALSE,FALSE,8623
class1,50,5,FALSE,FALSE,14002
class1,50,5.4,TRUE,FALSE,984
class1,30,4.3,FALSE,FALSE,27889
class1,39,4.8,FALSE,FALSE,11868
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,23433
class1,50,5,FALSE,FALSE,20077
class1,50,5.3,FALSE,FALSE,5246
class1,31,4.3,FALSE,FALSE,22114
class1,42,4.3,FALSE,FALSE,3453
class1,50,4.7,FALSE,FALSE,1924
class1,50,5.3,TRUE,FALSE,22743
class1,15,3.9,FALSE,FALSE,2026
class1,50,5.4,FALSE,FALSE,3241
class1,50,5.4,FALSE,FALSE,3693
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.2,FALSE,FALSE,100000
class1,50,5.4,FALSE,FALSE,3741
class1,50,5.3,TRUE,FALSE,100000
class1,22,5,FALSE,FALSE,9076
class1,50,5,FALSE,FALSE,6002
class1,50,5.4,FALSE,FALSE,100000
class1,28,4.9,FALSE,FALSE,1249
class1,50,5.5,FALSE,FALSE,100000
class1,30,4.2,FALSE,FALSE,2115
class1,50,5.4,FALSE,FALSE,22193
class1,27,4.1,FALSE,FALSE,5859
class1,50,4.8,FALSE,FALSE,100000
class1,37,4.1,FALSE,FALSE,2779
class1,50,5.2,TRUE,FALSE,54246
class1,17,4.5,FALSE,FALSE,100000
class1,50,5.6,FALSE,FALSE,22510
class1,50,5.3,TRUE,FALSE,95763
class1,50,5.4,TRUE,FALSE,928
class1,50,5.4,FALSE,FALSE,20517
class1,50,5.4,FALSE,FALSE,20517
class1,50,5,FALSE,FALSE,4855
class1,29,4.3,FALSE,FALSE,100000
class1,50,5.1,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,2915
class1,50,5.3,FALSE,FALSE,12889
class1,50,5.6,FALSE,FALSE,7986
class1,50,5.3,TRUE,FALSE,100000
class1,39,4.5,FALSE,FALSE,31222
class1,31,4.6,FALSE,FALSE,4173
class1,50,5.2,FALSE,FALSE,99987
class1,50,5.4,FALSE,FALSE,28353
class1,50,4.9,FALSE,FALSE,100000
class1,50,4.7,FALSE,FALSE,37634
class1,50,5.2,FALSE,FALSE,3344
class1,50,5.6,FALSE,FALSE,12927
class1,50,5.3,FALSE,FALSE,3533
class1,50,4.7,FALSE,FALSE,2882
class1,50,5.2,FALSE,FALSE,56116
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,74816
class1,35,4.2,FALSE,FALSE,30357
class1,50,4.8,FALSE,FALSE,100000
class1,33,4.7,FALSE,FALSE,63056
class1,36,4.4,FALSE,FALSE,14731
class1,50,4.7,FALSE,FALSE,95308
class1,50,5.3,TRUE,FALSE,18841
class1,50,5.4,FALSE,FALSE,34005
class1,50,5.6,TRUE,FALSE,30469
class1,23,4.5,FALSE,FALSE,16893
class1,50,5.3,FALSE,FALSE,6593
class1,24,4.3,FALSE,FALSE,100000
class1,50,5.4,FALSE,FALSE,11600
class1,50,5.4,FALSE,FALSE,75847
class1,45,5.3,FALSE,FALSE,100000
class1,50,5.2,TRUE,FALSE,54246
class1,50,5.3,TRUE,FALSE,100000
class1,34,5,FALSE,FALSE,13861
class1,50,5.4,FALSE,FALSE,31978
class1,22,4.4,FALSE,FALSE,19215
class1,50,5.4,FALSE,FALSE,13820
class1,50,5.4,FALSE,FALSE,3938
class1,50,5,FALSE,FALSE,20008
class1,50,5.2,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,50,5.3,TRUE,FALSE,95763
class1,50,5.3,FALSE,FALSE,46425
class1,50,5.6,FALSE,FALSE,41655
class1,34,4.4,FALSE,FALSE,82429
class1,26,4.4,FALSE,FALSE,18666
class1,50,5.4,FALSE,FALSE,2918
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.5,FALSE,FALSE,1279
class1,15,4.5,FALSE,FALSE,10885
class1,50,5.5,FALSE,FALSE,2180
class1,50,5.5,FALSE,FALSE,20517
class1,40,4.2,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,100000
class1,31,4.2,FALSE,FALSE,12879
class1,34,4.2,FALSE,FALSE,4373
class1,48,4.9,FALSE,FALSE,56756
class1,43,4.5,FALSE,FALSE,2478
class1,35,4.1,FALSE,FALSE,7209
class1,50,5.4,FALSE,FALSE,34371
class1,50,5.3,FALSE,FALSE,1765
class1,21,4,FALSE,FALSE,36117
class1,50,4.7,TRUE,FALSE,2695
class1,26,4.5,FALSE,FALSE,100000
class1,50,5.3,FALSE,FALSE,3533
class1,50,5.4,FALSE,FALSE,3741
class1,50,5.4,FALSE,FALSE,20880
class1,50,5.4,FALSE,FALSE,86673
class1,40,4.6,FALSE,FALSE,21974
class1,50,5.2,FALSE,FALSE,56116
class1,50,5.2,FALSE,FALSE,81116
class1,50,5.3,FALSE,FALSE,15500
class1,50,5.6,FALSE,FALSE,1616
class1,49,4.5,FALSE,FALSE,46258
class1,50,4.9,FALSE,FALSE,36532
class1,50,5.2,FALSE,FALSE,81116
class1,50,5.3,TRUE,FALSE,78838
class1,38,4.9,FALSE,FALSE,57864
class1,45,4.9,FALSE,FALSE,20752
class1,50,4.9,FALSE,FALSE,20324
class1,50,5.4,TRUE,FALSE,5671
class1,50,5.2,TRUE,FALSE,100000
class1,50,4.3,FALSE,FALSE,4338
class1,50,4.9,FALSE,FALSE,12676
class1,50,5.6,FALSE,FALSE,77822
class1,31,4.6,FALSE,FALSE,26697
class1,16,4.2,FALSE,FALSE,3474
class1,50,5.3,FALSE,FALSE,6593
class1,50,4.8,FALSE,FALSE,100000
class1,30,4.3,FALSE,FALSE,9196
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.2,FALSE,FALSE,100000
class1,50,5.6,FALSE,FALSE,13760
class1,50,5.4,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,20739
class1,50,5.3,TRUE,FALSE,10255
class1,28,4.3,FALSE,FALSE,17072
class1,37,4.5,FALSE,FALSE,46430
class1,50,5.6,FALSE,FALSE,56027
class1,50,5.4,FALSE,FALSE,100000
class1,31,4.8,FALSE,FALSE,30626
class1,50,5.6,FALSE,FALSE,6771
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.4,FALSE,FALSE,1184
class1,30,4.5,FALSE,FALSE,3535
class1,50,5.4,TRUE,FALSE,47160
class1,29,4.2,FALSE,FALSE,22919
class1,15,4.1,FALSE,FALSE,24781
class1,50,5.4,TRUE,FALSE,100000
class1,50,4.8,FALSE,FALSE,5153
class1,50,5.4,FALSE,FALSE,34517
class1,50,5.3,TRUE,FALSE,100000
class1,50,5.3,FALSE,FALSE,75657
class1,50,5.4,FALSE,FALSE,13609
class1,50,5,FALSE,FALSE,2339
class1,50,5.5,FALSE,FALSE,17432
class1,50,5.5,FALSE,FALSE,30248
class1,50,5.4,TRUE,FALSE,45119
class1,24,4.4,FALSE,FALSE,30539
class1,50,5.2,FALSE,FALSE,1248
class1,50,5.3,FALSE,FALSE,75657
class1,50,4.9,FALSE,FALSE,3100
class1,50,4.8,FALSE,FALSE,32329
class1,50,5.6,FALSE,FALSE,4363
class1,50,4.9,FALSE,FALSE,18525
class1,32,4.3,FALSE,FALSE,1771
class1,32,4.3,FALSE,FALSE,1771
class1,50,5.6,FALSE,FALSE,5010
class1,50,4.8,FALSE,FALSE,2695
class1,50,5.4,FALSE,FALSE,23297
class1,50,5.5,FALSE,FALSE,35399
class1,50,5.5,FALSE,FALSE,35399
class1,50,5.4,FALSE,FALSE,1305
class1,50,5.3,TRUE,FALSE,100000
class1,50,4.9,FALSE,FALSE,6096
class1,50,5.3,FALSE,FALSE,11836
class1,50,5.2,FALSE,FALSE,56116
class1,50,5.3,FALSE,FALSE,8695
class1,32,4.9,FALSE,FALSE,1329
class1,50,5.3,FALSE,FALSE,100000
class1,44,5,FALSE,FALSE,25630
class1,50,5.4,FALSE,FALSE,33411
