@relation tmp

@attribute oldpos_page numeric
@attribute articlesPos numeric
@attribute newspos numeric
@attribute list.size() numeric
@attribute pMaxMr numeric
@attribute pMaxTr numeric
@attribute isOfficial {FALSE,TRUE}
@attribute isFirstSite {FALSE,TRUE}
@attribute isOnlyOneTerm {FALSE,TRUE}
@attribute isNav {FALSE,TRUE}
@attribute isExNav {FALSE,TRUE}
@attribute fixRank1 numeric
@attribute site_num numeric
@attribute pageShowType {FALSE,TRUE}
@attribute vr_num_3_out numeric
@attribute vr_num_3_total numeric
@attribute weixinArticleClickPos numeric
@attribute firstBaikePos numeric
@attribute isFirstVideo {FALSE,TRUE}
@attribute isArticleOld {FALSE,TRUE}
@attribute queryTerms numeric
@attribute wxArticle_top3fr numeric
@attribute wxArticle_top2fr numeric
@attribute pMaxFr numeric
@attribute firstDate numeric
@attribute hasTimeliness {FALSE,TRUE}
@attribute avg3 numeric
@attribute rnum[0] numeric
@attribute maxRNum numeric
@attribute fans[0] numeric
@attribute maxFans numeric
@attribute avgread[0] numeric
@attribute maxAvgRead numeric
@attribute avgpublish[0] numeric
@attribute maxAvgPublish numeric
@attribute hasMingyiVr {FALSE,TRUE}

@data
12,3,3,13,34,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,238,2,FALSE,FALSE,5,9,7.5,12,184,FALSE,4,182,544,6358,29464,0,504,0,91,FALSE
15,4,5,15,50,5.1,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,1,2,237,0,FALSE,FALSE,1,2,2,7,90,FALSE,431,34699,48046,275085,477693,22183,58349,157,234,FALSE
10,9,-1,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,-1,FALSE,FALSE,5,9.666667,11,13,10,FALSE,1683,724,46039,10643,803662,630,40545,236,240,FALSE
13,-1,-1,14,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,2,FALSE,FALSE,2,7.666667,6.5,10,147,FALSE,843,44142,58697,714480,1028366,66706,66706,192,192,FALSE
11,8,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,235,-1,FALSE,FALSE,3,9.666667,9.5,11,86,FALSE,3244,887,1386,1079,19425,101,571,55,102,FALSE
11,4,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,232,-1,FALSE,FALSE,4,12,13.5,15,184,FALSE,230,4830,4830,19119,19119,2115,2115,30,88,FALSE
11,5,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,238,-1,FALSE,FALSE,4,9,8.5,10,236,FALSE,356,8015,8015,28003,40107,921,921,219,223,FALSE
10,6,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,238,-1,FALSE,FALSE,6,9.666667,10,10,26,FALSE,402,1684,5752,30856,30856,2026,2026,138,138,FALSE
14,4,5,15,50,5.2,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,0,2,235,0,FALSE,FALSE,1,9,9,9,4,FALSE,70,9408,9408,61034,61034,1008,1008,232,232,FALSE
11,-1,-1,12,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,239,0,FALSE,FALSE,1,7.333333,7,8,4,FALSE,174,2033,36165,209332,776957,3269,33637,133,140,FALSE
12,6,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,235,8,FALSE,FALSE,4,6.333333,7,8,347,FALSE,299,2329,2329,126310,126310,2110,2110,102,131,FALSE
17,6,-1,17,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,FALSE,2,2,239,-1,FALSE,FALSE,2,5.666667,7.5,8,25,FALSE,5,10176,93486,42836,217391,8428,76124,25,116,FALSE
11,7,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,237,0,FALSE,FALSE,2,9.666667,10,15,12,FALSE,34,13189,13189,89238,178008,11023,12498,31,232,FALSE
14,4,3,15,45,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,2,2,239,-1,FALSE,FALSE,3,8.666667,8.5,9,75,FALSE,4,1653,2537,110807,359317,5956,11623,196,196,FALSE
13,5,8,13,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,4,TRUE,FALSE,2,6.333333,5,9,7,FALSE,350,2057,2568,846889,963139,10231,10231,146,146,FALSE
13,-1,-1,14,34,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,236,-1,FALSE,FALSE,4,9.333333,11.5,15,5,FALSE,59,0,287,263660,263660,34000,34000,34,34,FALSE
13,6,4,14,50,5.3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,1,1,239,1,FALSE,FALSE,1,7,8,12,107,FALSE,42,65543,65543,723182,723182,42693,42693,116,116,FALSE
11,4,-1,12,35,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,FALSE,FALSE,5,12.333333,11,15,207,FALSE,316,2186,11362,28414,308788,2985,32620,100,231,FALSE
12,-1,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,1,FALSE,FALSE,1,8,9,15,158,FALSE,13,10625,10625,72829,72829,9793,9793,24,24,FALSE
12,-1,-1,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,6,TRUE,FALSE,1,9,9.5,10,148,FALSE,2,965,3327,20800,36258,208,1939,156,156,FALSE
10,2,0,10,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,5,8.666667,8,11,2,FALSE,4,24027,24027,1,2260,6,164,184,184,FALSE
10,-1,-1,11,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,1,FALSE,FALSE,1,7,7.5,8,83,FALSE,816,31859,62547,388661,764882,57277,57277,13,240,FALSE
12,3,-1,13,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,1,FALSE,FALSE,3,7.333333,7.5,13,320,FALSE,10,2407,54709,13981,101098,0,47195,0,42,FALSE
11,4,1,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,239,-1,FALSE,FALSE,2,6.666667,8,11,21,FALSE,1,100000,100000,1815198,1815198,99758,99758,45,72,FALSE
13,4,5,14,50,5.3,FALSE,TRUE,FALSE,TRUE,TRUE,0,2,FALSE,2,2,239,3,FALSE,FALSE,1,6.666667,7.5,9,28,FALSE,0,100000,100000,1577309,1577309,49061,71535,105,174,FALSE
13,6,8,13,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,4,TRUE,FALSE,4,10.333333,13.5,15,145,FALSE,456,49821,100000,139391,996889,23955,88534,232,233,FALSE
11,6,-1,12,50,5.4,FALSE,TRUE,FALSE,TRUE,TRUE,0,4,FALSE,1,1,239,-1,FALSE,FALSE,2,7.333333,7,8,170,FALSE,5,7463,7463,18131,18131,1341,1341,31,63,FALSE
10,3,3,11,32,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,237,-1,FALSE,FALSE,9,8.666667,6.5,13,4,FALSE,16,75756,75756,598023,598023,12038,18417,240,240,FALSE
11,-1,-1,12,50,5.5,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,FALSE,1,1,239,1,FALSE,FALSE,1,9,9.5,15,106,FALSE,4,656,3506,587,78590,50,9942,29,96,FALSE
10,6,0,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,6,6.333333,7,8,2,FALSE,2,4116,4116,158330,158330,5120,5120,146,146,FALSE
10,8,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,2,8.333333,7,13,673,FALSE,1289,885,2374,15432,70059,560,2726,7,240,FALSE
11,3,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,238,-1,FALSE,FALSE,8,13.666667,13,15,17,FALSE,20,15919,15919,162018,207200,21640,21640,87,240,FALSE
10,-1,-1,11,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,1,FALSE,FALSE,1,10.333333,10.5,11,178,FALSE,22,69102,69102,2739268,2739268,78001,78001,240,240,FALSE
13,-1,-1,14,45,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,-1,FALSE,FALSE,3,7,8.5,15,182,FALSE,398,1244,2217,136200,136200,1362,1990,151,151,FALSE
11,4,4,12,50,4.7,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,0,1,239,0,FALSE,FALSE,1,6.666667,8,8,94,FALSE,49,1899,1899,69474,69474,1329,1329,109,109,FALSE
14,9,3,15,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,5,FALSE,0,1,239,0,FALSE,FALSE,1,6.666667,7,8,20,FALSE,3,20611,89267,648756,1092571,34078,81686,202,240,FALSE
12,-1,-1,13,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,4,FALSE,FALSE,2,6,6.5,12,287,FALSE,2,10239,10239,122796,290583,13844,13844,66,204,FALSE
11,-1,-1,12,42,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,239,-1,FALSE,FALSE,2,11.333333,9.5,15,303,FALSE,66,68135,68135,1744988,1744988,75610,75610,138,138,FALSE
11,4,-1,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,4,FALSE,1,1,239,2,FALSE,FALSE,3,10,9,12,1,FALSE,8,0,3330,65536,179205,1392,20194,240,240,FALSE
11,4,-1,11,20,3.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,TRUE,3,5,5,5,473,FALSE,55,1168,1168,13524,13524,1319,1319,60,60,FALSE
11,-1,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,238,2,FALSE,FALSE,2,12.333333,15,15,419,FALSE,428,469,100000,84,961192,71,91873,1,121,FALSE
10,6,-1,11,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,235,-1,FALSE,FALSE,3,11.333333,9.5,15,85,FALSE,1478,5580,5580,11258,11258,0,140,1,90,FALSE
13,-1,-1,14,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,239,5,FALSE,FALSE,2,9.333333,8.5,14,2,FALSE,0,8814,34510,580900,854314,5809,49826,77,77,FALSE
11,4,-1,12,37,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,-1,-1,FALSE,FALSE,2,9,10.5,11,545,FALSE,1411,2058,2058,769600,769600,7696,7696,6,248,FALSE
14,6,-1,15,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,2,FALSE,FALSE,2,7.666667,8,9,168,FALSE,479,33385,100000,164283,1170414,14111,39362,2,77,FALSE
10,5,-1,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,238,-1,FALSE,FALSE,6,13.666667,13,15,107,FALSE,895,11951,11951,87802,87802,5403,5403,168,168,FALSE
11,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,1,FALSE,FALSE,1,9.333333,8.5,11,22,FALSE,106,3065,3065,179781,179781,4460,4460,240,240,FALSE
12,4,6,13,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,4,8.333333,9.5,11,428,FALSE,173,100000,100000,1449649,1449649,87565,87565,145,145,FALSE
11,4,3,12,38,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,8,FALSE,FALSE,3,10.666667,11,13,36,FALSE,50,100000,100000,695255,10000000,46228,100000,240,452,FALSE
11,4,0,12,15,4.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,235,-1,FALSE,FALSE,4,6.666667,7,8,4,FALSE,5,13224,57198,167655,955994,13724,39052,69,235,FALSE
12,4,2,12,50,5.4,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,0,0,239,0,FALSE,FALSE,1,5,7.5,8,76,FALSE,40,3753,3753,176554,176554,11540,11540,88,179,FALSE
11,4,3,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,239,0,FALSE,FALSE,3,8.333333,9,10,2,FALSE,340,6581,6581,292245,402332,7487,26765,45,184,FALSE
11,-1,-1,11,50,4.9,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,TRUE,FALSE,2,7,6.5,11,3,TRUE,6,2024,4287,4424,104194,2138,5234,59,233,FALSE
10,4,-1,11,50,5.5,FALSE,TRUE,FALSE,TRUE,TRUE,0,1,FALSE,1,1,235,3,FALSE,FALSE,4,14.666667,14.5,15,80,FALSE,44,20326,20326,545228,545228,9249,22778,36,213,FALSE
10,-1,-1,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,239,2,FALSE,FALSE,2,6,6,7,182,FALSE,582,1743,1743,136262,136262,2271,2271,238,238,FALSE
11,4,3,12,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,0,1,239,1,FALSE,FALSE,1,7,7.5,8,7,FALSE,38,100000,100000,916215,916215,80488,80488,31,31,FALSE
11,-1,-1,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,239,-1,FALSE,FALSE,6,6,5.5,7,30,FALSE,411,5076,44197,180220,335000,4948,4948,115,234,FALSE
11,4,4,12,50,5.3,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,FALSE,1,1,239,3,FALSE,FALSE,1,10,11.5,14,0,FALSE,1,0,19746,155077,518401,30460,32690,61,210,FALSE
11,5,-1,12,50,4.9,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,FALSE,0,0,239,-1,FALSE,FALSE,5,7,8,12,89,FALSE,3,331,8023,4620,171936,258,4683,8,121,FALSE
12,-1,4,12,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,2,237,3,FALSE,FALSE,1,4.333333,4,5,6,FALSE,256,11534,100000,142293,1326427,15614,96641,160,160,FALSE
11,2,0,11,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,5,11.666667,13,15,70,FALSE,2,72,552,136,20516,0,882,0,106,FALSE
12,3,-1,13,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,239,-1,FALSE,FALSE,5,13.333333,12.5,15,439,FALSE,211,20662,20662,302715,302715,16618,16618,13,13,FALSE
12,4,5,12,50,4.7,FALSE,TRUE,FALSE,TRUE,FALSE,0,3,FALSE,1,1,239,2,FALSE,FALSE,1,3.666667,5,8,16,FALSE,194,59726,70021,961192,4824243,91873,91873,114,114,FALSE
12,7,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,8,FALSE,FALSE,3,7,8.5,9,225,FALSE,353,38404,100000,383449,7205600,25343,72056,110,238,FALSE
11,7,-1,12,45,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,0,FALSE,FALSE,4,13.333333,12.5,15,653,FALSE,1584,27277,27277,186265,324363,12839,12839,101,123,FALSE
13,-1,-1,13,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,236,10,FALSE,FALSE,2,3.333333,4.5,6,152,FALSE,73,27821,91009,114696,572542,7002,45073,120,120,FALSE
12,5,-1,13,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,4,FALSE,FALSE,3,6.333333,7,9,108,FALSE,45,54950,65829,112306,138086,57145,57145,52,232,FALSE
15,4,4,16,50,5.3,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,1,2,236,0,FALSE,FALSE,1,9,11,12,3,FALSE,73,1101,10221,308874,550600,12313,12313,239,239,FALSE
10,5,-1,11,50,4.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,238,1,FALSE,FALSE,5,6,5,8,713,FALSE,562,1835,1907,86344,116033,5284,5284,237,237,FALSE
10,4,0,11,50,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,1,FALSE,FALSE,1,6,5,8,47,FALSE,82,65567,65567,2041923,2041923,62362,62362,154,240,FALSE
11,6,7,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,239,2,FALSE,FALSE,1,9.666667,9.5,10,42,FALSE,40,21225,33472,396946,6459270,21308,98767,240,240,FALSE
12,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,3,TRUE,FALSE,3,8.666667,8,10,526,FALSE,283,70287,70287,115688,204775,14654,24539,87,87,FALSE
13,4,7,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,5,TRUE,FALSE,3,6.333333,8,10,27,FALSE,7,14052,21567,826421,826421,24361,24361,447,447,FALSE
11,-1,-1,12,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,238,0,FALSE,FALSE,2,8.666667,6.5,13,28,FALSE,334,33497,100000,409929,762817,15766,72842,37,37,FALSE
11,9,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,239,0,FALSE,FALSE,2,9,10.5,15,88,FALSE,1503,1221,5038,7563,303035,534,13226,82,82,FALSE
11,-1,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,239,2,FALSE,FALSE,2,9,6,15,117,FALSE,95,85349,100000,787698,787698,78828,78828,17,34,FALSE
12,7,1,13,50,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,232,-1,FALSE,FALSE,5,8.333333,8.5,9,3,FALSE,3,0,15365,7318,20259,553,553,24,152,FALSE
11,4,2,12,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,234,-1,FALSE,FALSE,9,14.333333,15,15,4,FALSE,4,1472,5097,36285,36285,1866,2851,200,240,FALSE
11,7,-1,12,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,6,FALSE,FALSE,5,6.666667,7,10,307,FALSE,420,3494,15467,30300,237061,303,52846,79,79,FALSE
10,6,-1,10,45,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,234,6,FALSE,FALSE,4,5.666667,5,7,5,FALSE,725,9,1105,249759,249759,4119,4119,101,120,FALSE
16,4,5,16,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,2,2,239,4,TRUE,FALSE,1,8.666667,10,11,160,FALSE,2147,93101,93101,7205600,7205600,72056,91320,237,516,FALSE
13,8,-1,14,50,5.3,FALSE,TRUE,FALSE,TRUE,FALSE,0,1,FALSE,0,1,237,4,FALSE,FALSE,1,9.333333,10,11,77,FALSE,410,10810,100000,68314,816483,5645,69788,16,174,FALSE
10,-1,-1,10,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,239,2,FALSE,FALSE,2,5.666667,7,11,59,FALSE,31,15658,100000,102897,1476639,17755,47017,30,240,FALSE
11,6,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,2,10.333333,11.5,15,209,FALSE,150,100000,100000,886765,886765,73652,73652,199,199,FALSE
10,3,-1,11,42,4.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,-1,FALSE,FALSE,2,7.333333,9,15,459,FALSE,332,52870,52870,394144,394144,38899,38899,228,228,FALSE
13,-1,-1,14,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,2,239,4,FALSE,FALSE,4,7,8.5,10,68,FALSE,7,3412,10644,60065,746900,7713,7713,48,49,FALSE
10,4,-1,10,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,1,1,239,-1,FALSE,FALSE,3,7.666667,9.5,11,0,FALSE,604,0,111,283,10900,38,109,15,26,FALSE
10,-1,-1,10,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,3,4.333333,3.5,6,106,FALSE,606,3836,90555,73849,186318,4107,7223,37,127,FALSE
11,4,5,12,50,5.5,FALSE,TRUE,FALSE,TRUE,FALSE,0,4,FALSE,1,1,239,8,FALSE,FALSE,3,10,8.5,13,4,FALSE,2,666,666,3119,3119,483,483,6,48,FALSE
14,-1,9,15,50,5.2,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,FALSE,0,2,239,0,FALSE,FALSE,1,6,7,9,242,FALSE,3,2049,2049,13201,734521,935,19642,96,213,FALSE
13,9,-1,14,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,2,237,0,FALSE,FALSE,1,9.333333,6.5,15,2,FALSE,76,12203,30075,345623,449047,5510,44282,60,232,FALSE
10,9,-1,11,32,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,3,6.666667,6.5,8,209,FALSE,1266,5746,5746,116075,116075,3232,3232,240,240,FALSE
11,-1,-1,12,26,4.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,3,10.666667,11,11,108,FALSE,33,785,785,1821,136200,158,1362,8,151,FALSE
10,-1,-1,11,44,5.1,FALSE,TRUE,FALSE,TRUE,FALSE,0,2,FALSE,0,0,239,9,FALSE,FALSE,3,7.333333,8,11,153,FALSE,172,22083,86728,224573,346370,9706,16016,68,109,FALSE
12,5,7,12,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,1,239,0,FALSE,FALSE,2,5.333333,5.5,7,352,FALSE,1820,10423,94398,345447,7205600,15932,72056,92,237,FALSE
12,5,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,-1,3,TRUE,FALSE,4,9.666667,11,15,151,FALSE,887,2562,2562,53769,53769,2622,2622,44,44,FALSE
11,-1,-1,12,50,5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,4,FALSE,FALSE,3,8,5,14,71,FALSE,201,15010,31087,476532,1190471,44667,45320,176,176,FALSE
12,6,-1,13,17,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,2,238,-1,FALSE,FALSE,6,9.666667,11,12,161,FALSE,706,3988,3988,127544,127544,3345,3345,240,240,FALSE
12,8,-1,13,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,2,FALSE,FALSE,3,6.666667,8.5,11,103,FALSE,135,21548,100000,225754,864062,16811,75383,62,62,FALSE
11,2,0,12,45,4.8,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,235,-1,FALSE,FALSE,5,7.666667,7.5,9,7,FALSE,5,8160,28329,285249,285249,14044,14044,120,185,FALSE
10,3,-1,11,50,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,0,0,239,-1,FALSE,FALSE,5,12.333333,13.5,15,264,FALSE,24,194,5134,0,368046,0,105,0,24,FALSE
14,5,-1,15,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,1,234,0,FALSE,FALSE,2,12,13.5,14,45,FALSE,673,71260,100000,233110,1648656,77736,82527,30,240,FALSE
11,8,-1,12,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,239,3,FALSE,FALSE,1,6.666667,8,9,34,FALSE,61,82266,100000,2039889,2124974,58195,74049,219,236,FALSE
13,-1,5,14,50,5.3,FALSE,TRUE,FALSE,TRUE,TRUE,0,6,FALSE,0,0,239,2,FALSE,FALSE,1,7.333333,7,10,163,FALSE,11,21272,100000,584127,1083538,23854,29139,151,206,FALSE
11,4,3,12,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,239,1,FALSE,FALSE,2,6.333333,6.5,10,176,FALSE,219,100000,100000,432993,625724,13063,13063,58,58,FALSE
10,-1,0,11,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,4,7,7.5,9,1,FALSE,2,3200,9676,264091,264091,15948,15948,200,200,FALSE
10,3,-1,11,46,4.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,-1,-1,FALSE,FALSE,3,9.666667,10,11,33,FALSE,1559,155,341,10289,10289,286,286,154,154,FALSE
11,-1,-1,12,50,5.2,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,1,239,-1,FALSE,FALSE,4,10.333333,11,13,114,FALSE,864,8911,8911,262207,262207,9685,9685,240,240,FALSE
13,4,4,13,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,-1,3,FALSE,FALSE,1,4,4,4,19,FALSE,9,41696,80447,961421,1478515,46069,46069,240,240,FALSE
11,-1,-1,12,50,5.6,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,233,-1,FALSE,FALSE,2,9.666667,12.5,15,219,FALSE,131,6740,6740,121210,121210,3137,3137,166,166,FALSE
16,-1,-1,16,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,FALSE,1,1,239,1,TRUE,FALSE,3,8,7,10,303,FALSE,5,11582,62218,301295,833063,4442,43894,147,301,FALSE
12,4,7,13,50,5.4,FALSE,TRUE,FALSE,TRUE,TRUE,0,3,FALSE,0,0,239,3,FALSE,FALSE,1,10.666667,9.5,13,0,FALSE,1,0,7382,229471,393839,13278,13278,248,248,FALSE
15,5,10,15,50,5.3,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,FALSE,1,1,239,5,FALSE,FALSE,1,7.333333,9,13,2,FALSE,5,87,25400,28369,200807,1126,5210,21,63,FALSE
12,-1,-1,13,50,5.4,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,1,2,239,-1,FALSE,FALSE,2,12.333333,12.5,13,27,FALSE,28,30073,30073,336732,1175328,18353,37935,57,240,FALSE
15,-1,9,16,50,5.2,FALSE,TRUE,FALSE,TRUE,TRUE,0,2,FALSE,1,2,239,4,FALSE,FALSE,1,6,6.5,7,144,FALSE,5,100000,100000,546752,629990,58585,58585,130,188,FALSE
10,4,0,10,50,5.5,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,0,0,234,-1,FALSE,FALSE,5,9.333333,9,10,4,FALSE,48,3202,3202,6,1078,3,127,60,109,FALSE
12,9,-1,13,41,4.3,FALSE,TRUE,FALSE,TRUE,TRUE,0,3,FALSE,0,0,239,2,FALSE,FALSE,3,6.666667,8,13,180,FALSE,264,349,18046,3203,337583,0,53056,0,49,FALSE
